@relation 'before_sic_and_firm-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.InterquartileRange-R1,2-O3.0-E6.0-E-as-O-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C4-Llast-weka.filters.unsupervised.attribute.Remove-R4-5-weka.filters.supervised.instance.SpreadSubsample-M0.0-X430.0-S1'

@attribute Tobins_Q numeric
@attribute Profitability numeric
@attribute class {BEFORE_FIRM,BEFORE_SIC}

@data
0.415978,0.402361,BEFORE_SIC
0.420435,0.422069,BEFORE_SIC
0.404633,0.352954,BEFORE_SIC
0.419631,0.433251,BEFORE_SIC
0.414915,0.435459,BEFORE_SIC
0.4174,0.396194,BEFORE_SIC
0.415662,0.361629,BEFORE_SIC
0.416117,0.406777,BEFORE_SIC
0.404096,0.363413,BEFORE_SIC
0.419616,0.390988,BEFORE_SIC
0.419822,0.43396,BEFORE_SIC
0.418398,0.356815,BEFORE_SIC
0.41861,0.402978,BEFORE_SIC
0.412946,0.385818,BEFORE_SIC
0.419914,0.373132,BEFORE_SIC
0.421197,0.420327,BEFORE_SIC
0.419375,0.420091,BEFORE_SIC
0.419215,0.407512,BEFORE_SIC
0.418856,0.419402,BEFORE_SIC
0.408288,0.378423,BEFORE_SIC
0.416217,0.42273,BEFORE_SIC
0.409487,0.436372,BEFORE_SIC
0.399852,0.458808,BEFORE_SIC
0.416448,0.389121,BEFORE_SIC
0.416282,0.41431,BEFORE_SIC
0.405197,0.35453,BEFORE_SIC
0.421884,0.419873,BEFORE_SIC
0.405197,0.35453,BEFORE_SIC
0.411937,0.446656,BEFORE_SIC
0.418777,0.421706,BEFORE_SIC
0.41716,0.38213,BEFORE_SIC
0.418908,0.416137,BEFORE_SIC
0.42,0.398844,BEFORE_SIC
0.396918,0.415948,BEFORE_SIC
0.417785,0.43932,BEFORE_SIC
0.420906,0.477321,BEFORE_SIC
0.419176,0.416057,BEFORE_SIC
0.416466,0.41247,BEFORE_SIC
0.420672,0.430842,BEFORE_SIC
0.420413,0.426154,BEFORE_SIC
0.418362,0.425289,BEFORE_SIC
0.418419,0.445086,BEFORE_SIC
0.418398,0.408448,BEFORE_SIC
0.41983,0.424487,BEFORE_SIC
0.39416,0.521119,BEFORE_SIC
0.416506,0.422421,BEFORE_SIC
0.41418,0.444203,BEFORE_SIC
0.405935,0.399721,BEFORE_SIC
0.415025,0.406178,BEFORE_SIC
0.415494,0.391675,BEFORE_SIC
0.417255,0.428406,BEFORE_SIC
0.415118,0.35895,BEFORE_SIC
0.412713,0.431153,BEFORE_SIC
0.419469,0.421389,BEFORE_SIC
0.412892,0.434171,BEFORE_SIC
0.410994,0.37343,BEFORE_SIC
0.405752,0.390956,BEFORE_SIC
0.397077,0.411781,BEFORE_SIC
0.395451,0.408266,BEFORE_SIC
0.419227,0.42084,BEFORE_SIC
0.41717,0.428608,BEFORE_SIC
0.418495,0.410675,BEFORE_SIC
0.414841,0.36694,BEFORE_SIC
0.417085,0.420131,BEFORE_SIC
0.417114,0.379659,BEFORE_SIC
0.403478,0.443245,BEFORE_SIC
0.418064,0.428497,BEFORE_SIC
0.415007,0.405812,BEFORE_SIC
0.419351,0.4106,BEFORE_SIC
0.418739,0.422135,BEFORE_SIC
0.417403,0.407658,BEFORE_SIC
0.420243,0.417743,BEFORE_SIC
0.41082,0.500677,BEFORE_SIC
0.40251,0.395056,BEFORE_SIC
0.416491,0.45189,BEFORE_SIC
0.413878,0.393508,BEFORE_SIC
0.418449,0.398132,BEFORE_SIC
0.391411,0.390836,BEFORE_SIC
0.414922,0.396978,BEFORE_SIC
0.406092,0.436658,BEFORE_SIC
0.414442,0.452679,BEFORE_SIC
0.396077,0.387024,BEFORE_SIC
0.415957,0.402396,BEFORE_SIC
0.417601,0.409439,BEFORE_SIC
0.418389,0.43138,BEFORE_SIC
0.393758,0.364134,BEFORE_SIC
0.414877,0.407841,BEFORE_SIC
0.416571,0.409597,BEFORE_SIC
0.412214,0.412241,BEFORE_SIC
0.412058,0.447443,BEFORE_SIC
0.420356,0.414593,BEFORE_SIC
0.418257,0.445055,BEFORE_SIC
0.412432,0.425073,BEFORE_SIC
0.418482,0.431206,BEFORE_SIC
0.41351,0.390655,BEFORE_SIC
0.415907,0.32414,BEFORE_SIC
0.418811,0.399701,BEFORE_SIC
0.421101,0.430837,BEFORE_SIC
0.404984,0.39552,BEFORE_SIC
0.413898,0.418181,BEFORE_SIC
0.417348,0.429828,BEFORE_SIC
0.418702,0.408234,BEFORE_SIC
0.416752,0.398048,BEFORE_SIC
0.416774,0.422946,BEFORE_SIC
0.4148,0.450797,BEFORE_SIC
0.411278,0.42855,BEFORE_SIC
0.416044,0.406422,BEFORE_SIC
0.409672,0.467012,BEFORE_SIC
0.417786,0.398407,BEFORE_SIC
0.418191,0.403713,BEFORE_SIC
0.405197,0.35453,BEFORE_SIC
0.418012,0.404671,BEFORE_SIC
0.397148,0.381341,BEFORE_SIC
0.418763,0.428407,BEFORE_SIC
0.422446,0.425219,BEFORE_SIC
0.417934,0.410051,BEFORE_SIC
0.419595,0.416339,BEFORE_SIC
0.415444,0.418543,BEFORE_SIC
0.415444,0.418543,BEFORE_SIC
0.398898,0.435628,BEFORE_SIC
0.418007,0.411987,BEFORE_SIC
0.419309,0.402798,BEFORE_SIC
0.409771,0.442663,BEFORE_SIC
0.420097,0.430549,BEFORE_SIC
0.418203,0.420427,BEFORE_SIC
0.416104,0.413773,BEFORE_SIC
0.399827,0.497071,BEFORE_SIC
0.413322,0.425681,BEFORE_SIC
0.417164,0.402379,BEFORE_SIC
0.409421,0.355016,BEFORE_SIC
0.408981,0.334298,BEFORE_SIC
0.417439,0.386345,BEFORE_SIC
0.41823,0.428941,BEFORE_SIC
0.419192,0.415054,BEFORE_SIC
0.418662,0.415078,BEFORE_SIC
0.410912,0.407291,BEFORE_SIC
0.409405,0.420794,BEFORE_SIC
0.418242,0.424851,BEFORE_SIC
0.419473,0.421752,BEFORE_SIC
0.420349,0.420522,BEFORE_SIC
0.419849,0.401874,BEFORE_SIC
0.420841,0.411735,BEFORE_SIC
0.419883,0.406762,BEFORE_SIC
0.42249,0.430964,BEFORE_SIC
0.420838,0.391912,BEFORE_SIC
0.415952,0.393232,BEFORE_SIC
0.416857,0.426637,BEFORE_SIC
0.414885,0.390094,BEFORE_SIC
0.419691,0.417186,BEFORE_SIC
0.418408,0.424214,BEFORE_SIC
0.421377,0.446537,BEFORE_SIC
0.418156,0.41918,BEFORE_SIC
0.418897,0.415632,BEFORE_SIC
0.419347,0.430477,BEFORE_SIC
0.414626,0.399158,BEFORE_SIC
0.418244,0.409421,BEFORE_SIC
0.417884,0.412677,BEFORE_SIC
0.413938,0.392686,BEFORE_SIC
0.419326,0.422682,BEFORE_SIC
0.416733,0.375968,BEFORE_SIC
0.400275,0.372319,BEFORE_SIC
0.41694,0.401924,BEFORE_SIC
0.414553,0.41579,BEFORE_SIC
0.40851,0.403189,BEFORE_SIC
0.418495,0.410675,BEFORE_SIC
0.418265,0.430849,BEFORE_SIC
0.41514,0.40792,BEFORE_SIC
0.41759,0.418705,BEFORE_SIC
0.402727,0.365534,BEFORE_SIC
0.417278,0.413503,BEFORE_SIC
0.418731,0.39834,BEFORE_SIC
0.412553,0.422945,BEFORE_SIC
0.415084,0.410535,BEFORE_SIC
0.419939,0.406303,BEFORE_SIC
0.419897,0.419159,BEFORE_SIC
0.41266,0.413517,BEFORE_SIC
0.418192,0.426806,BEFORE_SIC
0.420428,0.420466,BEFORE_SIC
0.41861,0.402978,BEFORE_SIC
0.415321,0.416953,BEFORE_SIC
0.417686,0.443722,BEFORE_SIC
0.416963,0.420804,BEFORE_SIC
0.418682,0.409049,BEFORE_SIC
0.418092,0.421817,BEFORE_SIC
0.406038,0.384364,BEFORE_SIC
0.41388,0.417508,BEFORE_SIC
0.416315,0.429559,BEFORE_SIC
0.421074,0.406528,BEFORE_SIC
0.413067,0.3495,BEFORE_SIC
0.413998,0.380028,BEFORE_SIC
0.415761,0.409754,BEFORE_SIC
0.414766,0.405339,BEFORE_SIC
0.420532,0.408854,BEFORE_SIC
0.416744,0.402909,BEFORE_SIC
0.420734,0.405069,BEFORE_SIC
0.418645,0.424386,BEFORE_SIC
0.394827,0.37938,BEFORE_SIC
0.416344,0.43832,BEFORE_SIC
0.420356,0.414593,BEFORE_SIC
0.41969,0.426626,BEFORE_SIC
0.416498,0.353776,BEFORE_SIC
0.417457,0.437227,BEFORE_SIC
0.417403,0.407658,BEFORE_SIC
0.419059,0.40927,BEFORE_SIC
0.417562,0.402149,BEFORE_SIC
0.404225,0.35572,BEFORE_SIC
0.416702,0.422098,BEFORE_SIC
0.406561,0.385888,BEFORE_SIC
0.413539,0.381619,BEFORE_SIC
0.416435,0.432158,BEFORE_SIC
0.411919,0.39536,BEFORE_SIC
0.418681,0.413946,BEFORE_SIC
0.413662,0.390017,BEFORE_SIC
0.418897,0.415632,BEFORE_SIC
0.411266,0.44149,BEFORE_SIC
0.417807,0.404587,BEFORE_SIC
0.407476,0.383189,BEFORE_SIC
0.421758,0.429112,BEFORE_SIC
0.416711,0.400483,BEFORE_SIC
0.415651,0.404783,BEFORE_SIC
0.416544,0.406383,BEFORE_SIC
0.410864,0.438622,BEFORE_SIC
0.419351,0.420326,BEFORE_SIC
0.41527,0.410812,BEFORE_SIC
0.413883,0.372448,BEFORE_SIC
0.421377,0.446537,BEFORE_SIC
0.415631,0.453293,BEFORE_SIC
0.394089,0.461359,BEFORE_SIC
0.420413,0.426154,BEFORE_SIC
0.417715,0.410276,BEFORE_SIC
0.403263,0.403533,BEFORE_SIC
0.420428,0.420466,BEFORE_SIC
0.416455,0.417051,BEFORE_SIC
0.414642,0.426378,BEFORE_SIC
0.418955,0.406602,BEFORE_SIC
0.42,0.398844,BEFORE_SIC
0.420787,0.421175,BEFORE_SIC
0.410007,0.395883,BEFORE_SIC
0.416344,0.43832,BEFORE_SIC
0.420224,0.414101,BEFORE_SIC
0.398581,0.390903,BEFORE_SIC
0.414175,0.417802,BEFORE_SIC
0.41946,0.420672,BEFORE_SIC
0.412134,0.385466,BEFORE_SIC
